Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng,NEW_Country,NEW_City
United States of America,Columbia,54,Moderate,1,Good,31,Good,6,Good,54,Moderate,38.4581,-90.2156,United States,Columbia
United States of America,Columbia,54,Moderate,1,Good,31,Good,6,Good,54,Moderate,40.0347,-76.4944,United States,Columbia
United States of America,Westport,59,Moderate,1,Good,24,Good,13,Good,59,Moderate,41.1428,-73.3475,United States,Westport
United States of America,Westport,59,Moderate,1,Good,24,Good,13,Good,59,Moderate,41.5886,-71.0837,United States,Westport
United States of America,Westport,59,Moderate,1,Good,24,Good,13,Good,59,Moderate,-41.7581,171.6022,New Zealand,Westport
United States of America,Watertown,61,Moderate,2,Good,22,Good,8,Good,61,Moderate,43.9734,-75.9094,United States,City of Watertown
United States of America,Watertown,61,Moderate,2,Good,22,Good,8,Good,61,Moderate,43.1893,-88.7285,United States,Watertown
United States of America,Watertown,61,Moderate,2,Good,22,Good,8,Good,61,Moderate,44.9094,-97.1532,United States,Watertown
United States of America,Watertown,61,Moderate,2,Good,22,Good,8,Good,61,Moderate,41.616,-73.1177,United States,Watertown
Spain,Guadalajara,59,Moderate,1,Good,27,Good,2,Good,59,Moderate,20.6767,-103.3475,Mexico,Guadalajara
Spain,Guadalajara,59,Moderate,1,Good,27,Good,2,Good,59,Moderate,40.6337,-3.1674,Spain,Guadalajara
Japan,Ina,50,Good,1,Good,39,Good,0,Good,50,Good,35.8275,137.954,Japan,Ina
Japan,Ina,50,Good,1,Good,39,Good,0,Good,50,Good,9.9833,2.7167,Benin,Ina
United Kingdom of Great Britain and Northern Ireland,Inverness,23,Good,1,Good,23,Good,1,Good,18,Good,57.4778,-4.2247,United Kingdom,Inverness
United Kingdom of Great Britain and Northern Ireland,Inverness,23,Good,1,Good,23,Good,1,Good,18,Good,46.2,-61.1,Canada,Keppoch
United States of America,Jamestown,77,Moderate,2,Good,8,Good,9,Good,77,Moderate,-15.9251,-5.7179,"Saint Helena, Ascension and Tristan da Cunha",Jamestown
United States of America,Jamestown,77,Moderate,2,Good,8,Good,9,Good,77,Moderate,42.0976,-79.2367,United States,Jamestown
United States of America,Jamestown,77,Moderate,2,Good,8,Good,9,Good,77,Moderate,46.9063,-98.6937,United States,Jamestown
Colombia,Sabanalarga,106,Unhealthy for Sensitive Groups,2,Good,12,Good,7,Good,106,Unhealthy for Sensitive Groups,6.85,-75.8167,Colombia,Sabanalarga
Colombia,Sabanalarga,106,Unhealthy for Sensitive Groups,2,Good,12,Good,7,Good,106,Unhealthy for Sensitive Groups,10.63,-74.9236,Colombia,Sabanalarga
United States of America,Red Bank,72,Moderate,2,Good,17,Good,16,Good,72,Moderate,40.348,-74.0672,United States,Red Bank
United States of America,Red Bank,72,Moderate,2,Good,17,Good,16,Good,72,Moderate,35.1117,-85.2962,United States,Chattanooga
United States of America,Red Bank,72,Moderate,2,Good,17,Good,16,Good,72,Moderate,33.9309,-81.2322,United States,Walnut Creek
United States of America,Rome,67,Moderate,2,Good,7,Good,9,Good,67,Moderate,41.8931,12.4828,Italy,Rome
United States of America,Rome,67,Moderate,2,Good,7,Good,9,Good,67,Moderate,34.2662,-85.1863,United States,Rome
United States of America,Rome,67,Moderate,2,Good,7,Good,9,Good,67,Moderate,43.226,-75.4909,United States,City of Rome
Italy,Lodi,62,Moderate,1,Good,42,Good,2,Good,62,Moderate,40.8784,-74.0814,United States,Lodi
Italy,Lodi,62,Moderate,1,Good,42,Good,2,Good,62,Moderate,38.1218,-121.2932,United States,Lodi
Italy,Lodi,62,Moderate,1,Good,42,Good,2,Good,62,Moderate,45.3167,9.5,Italy,Lodi
United States of America,Loveland,61,Moderate,2,Good,5,Good,12,Good,61,Moderate,40.4166,-105.0623,United States,Loveland
United States of America,Loveland,61,Moderate,2,Good,5,Good,12,Good,61,Moderate,39.2677,-84.2733,United States,Loveland
United States of America,Uxbridge,43,Good,1,Good,28,Good,7,Good,43,Good,51.5404,-0.4778,United Kingdom,London
United States of America,Uxbridge,43,Good,1,Good,28,Good,7,Good,43,Good,44.1167,-79.1333,Canada,Uxbridge
United States of America,Uxbridge,43,Good,1,Good,28,Good,7,Good,43,Good,42.0593,-71.638,United States,Uxbridge
United Kingdom of Great Britain and Northern Ireland,Warwick,32,Good,1,Good,32,Good,3,Good,22,Good,41.7062,-71.4334,United States,Warwick
United Kingdom of Great Britain and Northern Ireland,Warwick,32,Good,1,Good,32,Good,3,Good,22,Good,52.28,-1.59,United Kingdom,Warwick
United Kingdom of Great Britain and Northern Ireland,Warwick,32,Good,1,Good,32,Good,3,Good,22,Good,41.2597,-74.3614,United States,Village of Warwick
United Kingdom of Great Britain and Northern Ireland,Warwick,32,Good,1,Good,32,Good,3,Good,22,Good,40.1558,-76.2799,United States,Warwick Township
United Kingdom of Great Britain and Northern Ireland,Warwick,32,Good,1,Good,32,Good,3,Good,22,Good,40.2503,-75.0818,United States,Warwick Township
United Kingdom of Great Britain and Northern Ireland,Warwick,32,Good,1,Good,32,Good,3,Good,22,Good,-28.2152,152.0352,Australia,Warwick
United States of America,Waterloo,67,Moderate,1,Good,37,Good,4,Good,67,Moderate,42.4918,-92.3522,United States,Waterloo
United States of America,Waterloo,67,Moderate,1,Good,37,Good,4,Good,67,Moderate,43.4667,-80.5167,Canada,Waterloo
United States of America,Waterloo,67,Moderate,1,Good,37,Good,4,Good,67,Moderate,50.7167,4.3833,Belgium,Waterloo
United States of America,Waterloo,67,Moderate,1,Good,37,Good,4,Good,67,Moderate,38.3403,-90.1538,United States,Waterloo
United States of America,Danville,58,Moderate,2,Good,35,Good,6,Good,58,Moderate,37.8121,-121.9698,United States,Danville
United States of America,Danville,58,Moderate,2,Good,35,Good,6,Good,58,Moderate,36.5831,-79.4088,United States,Danville
United States of America,Danville,58,Moderate,2,Good,35,Good,6,Good,58,Moderate,40.1426,-87.6111,United States,Danville
United States of America,Danville,58,Moderate,2,Good,35,Good,6,Good,58,Moderate,37.6418,-84.7777,United States,Danville
United States of America,Danville,58,Moderate,2,Good,35,Good,6,Good,58,Moderate,39.7584,-86.5019,United States,Danville
United States of America,Bridgeton,61,Moderate,2,Good,23,Good,13,Good,61,Moderate,39.4286,-75.2281,United States,Bridgeton
United States of America,Bridgeton,61,Moderate,2,Good,23,Good,13,Good,61,Moderate,38.7673,-90.4275,United States,Bridgeton
Guatemala,Palencia,77,Moderate,2,Good,7,Good,5,Good,77,Moderate,42.0167,-4.5333,Spain,Palencia
Guatemala,Palencia,77,Moderate,2,Good,7,Good,5,Good,77,Moderate,14.6676,-90.3575,Guatemala,Palencia
Italy,Pavia,61,Moderate,1,Good,38,Good,3,Good,61,Moderate,10.775,122.5417,Philippines,Pavia
Italy,Pavia,61,Moderate,1,Good,38,Good,3,Good,61,Moderate,45.1853,9.155,Italy,Pavia
Japan,Yao,82,Moderate,2,Good,15,Good,13,Good,82,Moderate,34.6269,135.601,Japan,Yao
Japan,Yao,82,Moderate,2,Good,15,Good,13,Good,82,Moderate,12.8508,17.5608,Chad,Yao
United States of America,Aberdeen,39,Good,1,Good,39,Good,1,Good,27,Good,57.15,-2.11,United Kingdom,Aberdeen City
United States of America,Aberdeen,39,Good,1,Good,39,Good,1,Good,27,Good,45.4649,-98.4686,United States,Aberdeen
United States of America,Aberdeen,39,Good,1,Good,39,Good,1,Good,27,Good,40.4165,-74.2249,United States,Matawan
United States of America,Aberdeen,39,Good,1,Good,39,Good,1,Good,27,Good,46.9757,-123.8094,United States,Aberdeen
United States of America,Aberdeen,39,Good,1,Good,39,Good,1,Good,27,Good,39.5151,-76.1733,United States,Aberdeen
,Alvarado,79,Moderate,1,Good,20,Good,1,Good,79,Moderate,18.7811,-95.7572,Mexico,Alvarado
,Alvarado,79,Moderate,1,Good,20,Good,1,Good,79,Moderate,4.5667,-74.95,Colombia,Alvarado
United Kingdom of Great Britain and Northern Ireland,Ashford,38,Good,1,Good,38,Good,3,Good,14,Good,51.1465,0.8676,United Kingdom,Ashford
United Kingdom of Great Britain and Northern Ireland,Ashford,38,Good,1,Good,38,Good,3,Good,14,Good,51.434,-0.464,United Kingdom,Borough of Spelthorne
United States of America,Everett,67,Moderate,2,Good,17,Good,16,Good,67,Moderate,47.9525,-122.1669,United States,Snohomish County
United States of America,Everett,67,Moderate,2,Good,17,Good,16,Good,67,Moderate,42.4064,-71.0545,United States,Everett
United States of America,Fontana,81,Moderate,3,Good,7,Good,22,Good,81,Moderate,34.0968,-117.4599,United States,San Bernardino County
United States of America,Fontana,81,Moderate,3,Good,7,Good,22,Good,81,Moderate,36.0364,14.2422,Malta,Victoria
United States of America,Kelso,39,Good,1,Good,22,Good,7,Good,39,Good,46.1236,-122.8909,United States,Kelso
United States of America,Kelso,39,Good,1,Good,22,Good,7,Good,39,Good,-33.4186,149.6056,Australia,Bathurst
United States of America,Lynwood,118,Unhealthy for Sensitive Groups,4,Good,3,Good,41,Good,118,Unhealthy for Sensitive Groups,33.924,-118.2016,United States,Lynwood
United States of America,Lynwood,118,Unhealthy for Sensitive Groups,4,Good,3,Good,41,Good,118,Unhealthy for Sensitive Groups,41.5235,-87.551,United States,Lynwood
United States of America,Mission,154,Unhealthy,3,Good,15,Good,5,Good,154,Unhealthy,26.2039,-98.3256,United States,Mission
United States of America,Mission,154,Unhealthy,3,Good,15,Good,5,Good,154,Unhealthy,49.1337,-122.3112,Canada,Mission
United States of America,Mission,154,Unhealthy,3,Good,15,Good,5,Good,154,Unhealthy,39.027,-94.6568,United States,Mission
Zimbabwe,Norton,68,Moderate,3,Good,15,Good,1,Good,68,Moderate,54.589,-1.3157,United Kingdom,Stockton-on-Tees
Zimbabwe,Norton,68,Moderate,3,Good,15,Good,1,Good,68,Moderate,-17.8833,30.7,Zimbabwe,Norton
Zimbabwe,Norton,68,Moderate,3,Good,15,Good,1,Good,68,Moderate,41.964,-71.1842,United States,Norton
Zimbabwe,Norton,68,Moderate,3,Good,15,Good,1,Good,68,Moderate,41.0294,-81.6461,United States,Norton
United States of America,Chantilly,55,Moderate,2,Good,25,Good,10,Good,55,Moderate,38.8868,-77.4453,United States,Reston
United States of America,Chantilly,55,Moderate,2,Good,25,Good,10,Good,55,Moderate,49.1869,2.4608,France,Chantilly
United States of America,Easton,38,Good,1,Good,38,Good,4,Good,33,Good,40.6858,-75.2209,United States,Easton
United States of America,Easton,38,Good,1,Good,38,Good,4,Good,33,Good,42.0362,-71.1103,United States,Easton
United States of America,Easton,38,Good,1,Good,38,Good,4,Good,33,Good,38.776,-76.0701,United States,Easton
United States of America,Elizabethtown,61,Moderate,2,Good,33,Good,6,Good,61,Moderate,37.7031,-85.8773,United States,Elizabethtown
United States of America,Elizabethtown,61,Moderate,2,Good,33,Good,6,Good,61,Moderate,40.1533,-76.599,United States,Elizabethtown
Switzerland,Emmen,52,Moderate,1,Good,30,Good,1,Good,52,Moderate,52.7833,6.9,Netherlands,Emmen
Switzerland,Emmen,52,Moderate,1,Good,30,Good,1,Good,52,Moderate,47.0833,8.3,Switzerland,Emmen
Mexico,Ensenada,30,Good,0,Good,30,Good,2,Good,3,Good,31.8578,-116.6058,Mexico,Ensenada
Mexico,Ensenada,30,Good,0,Good,30,Good,2,Good,3,Good,-34.8644,-57.9103,Argentina,Ensenada
,Gallipoli,47,Good,1,Good,45,Good,0,Good,47,Good,40.4139,26.6703,Turkey,Gelibolu
,Gallipoli,47,Good,1,Good,45,Good,0,Good,47,Good,40.0556,17.9917,Italy,Gallipoli
United States of America,Moore,41,Good,1,Good,41,Good,2,Good,38,Good,35.3293,-97.4757,United States,Moore
United States of America,Moore,41,Good,1,Good,41,Good,2,Good,38,Good,40.7798,-75.422,United States,Moore Township
United States of America,Nogales,44,Good,1,Good,10,Good,5,Good,44,Good,31.1833,-111.0,Mexico,La Mesa
United States of America,Nogales,44,Good,1,Good,10,Good,5,Good,44,Good,18.8167,-97.1667,Mexico,Nogales
United States of America,Nogales,44,Good,1,Good,10,Good,5,Good,44,Good,-32.735,-71.2025,Chile,Nogales
United States of America,Nogales,44,Good,1,Good,10,Good,5,Good,44,Good,31.3624,-110.9336,United States,Nogales
United States of America,Mount Pleasant,52,Moderate,1,Good,39,Good,3,Good,52,Moderate,32.8537,-79.8203,United States,Mount Pleasant
United States of America,Mount Pleasant,52,Moderate,1,Good,39,Good,3,Good,52,Moderate,41.1119,-73.8121,United States,Town of Mount Pleasant
United States of America,Mount Pleasant,52,Moderate,1,Good,39,Good,3,Good,52,Moderate,42.7129,-87.8876,United States,Mount Pleasant
United States of America,Mount Pleasant,52,Moderate,1,Good,39,Good,3,Good,52,Moderate,43.5966,-84.7759,United States,Mount Pleasant
United States of America,Mount Pleasant,52,Moderate,1,Good,39,Good,3,Good,52,Moderate,33.1586,-94.9727,United States,Mount Pleasant
United States of America,Mount Pleasant,52,Moderate,1,Good,39,Good,3,Good,52,Moderate,40.9625,-91.5452,United States,Mount Pleasant
United States of America,Mexico,55,Moderate,2,Good,19,Good,7,Good,55,Moderate,15.0667,120.7167,Philippines,Mexico
United States of America,Mexico,55,Moderate,2,Good,19,Good,7,Good,55,Moderate,39.1625,-91.8712,United States,Mexico
United States of America,Spring Hill,69,Moderate,2,Good,25,Good,12,Good,69,Moderate,28.4798,-82.53,United States,Spring Hill
United States of America,Spring Hill,69,Moderate,2,Good,25,Good,12,Good,69,Moderate,35.7437,-86.9116,United States,Spring Hill
United Kingdom of Great Britain and Northern Ireland,Stamford,35,Good,1,Good,35,Good,3,Good,17,Good,41.1039,-73.5585,United States,Stamford
United Kingdom of Great Britain and Northern Ireland,Stamford,35,Good,1,Good,35,Good,3,Good,17,Good,52.656,-0.484,United Kingdom,South Kesteven
Canada,Sudbury,48,Good,1,Good,18,Good,1,Good,48,Good,51.5537,-0.3199,United Kingdom,London
Canada,Sudbury,48,Good,1,Good,18,Good,1,Good,48,Good,46.49,-81.01,Canada,Greater Sudbury
Canada,Sudbury,48,Good,1,Good,18,Good,1,Good,48,Good,42.3847,-71.4234,United States,Sudbury
Canada,Sudbury,48,Good,1,Good,18,Good,1,Good,48,Good,52.0417,0.7282,United Kingdom,Babergh
United States of America,Sharon,59,Moderate,1,Good,39,Good,2,Good,59,Moderate,42.1085,-71.183,United States,Sharon
United States of America,Sharon,59,Moderate,1,Good,39,Good,2,Good,59,Moderate,41.234,-80.4998,United States,Sharon
United States of America,Randolph,45,Good,1,Good,41,Good,1,Good,45,Good,42.1778,-71.0539,United States,Randolph
United States of America,Randolph,45,Good,1,Good,41,Good,1,Good,45,Good,40.8434,-74.5819,United States,Randolph Township
Spain,Ronda,43,Good,1,Good,43,Good,0,Good,16,Good,36.7372,-5.1647,Spain,Ronda
Spain,Ronda,43,Good,1,Good,43,Good,0,Good,16,Good,10.0003,123.4095,Philippines,Ronda
United States of America,Salisbury,49,Good,1,Good,49,Good,0,Good,27,Good,38.3756,-75.5865,United States,Salisbury
United States of America,Salisbury,49,Good,1,Good,49,Good,0,Good,27,Good,51.07,-1.79,United Kingdom,Salisbury
United States of America,Salisbury,49,Good,1,Good,49,Good,0,Good,27,Good,40.7454,-73.5604,United States,Village of Westbury
United States of America,Salisbury,49,Good,1,Good,49,Good,0,Good,27,Good,35.6658,-80.4905,United States,Salisbury
United States of America,Salisbury,49,Good,1,Good,49,Good,0,Good,27,Good,40.5768,-75.4535,United States,Allentown
United States of America,Salisbury,49,Good,1,Good,49,Good,0,Good,27,Good,40.038,-75.9961,United States,Salisbury Township
United States of America,Salisbury,49,Good,1,Good,49,Good,0,Good,27,Good,42.8465,-70.8616,United States,Salisbury
Mexico,San Agustin,57,Moderate,1,Good,26,Good,1,Good,57,Moderate,12.5689,122.1314,Philippines,San Agustin
Mexico,San Agustin,57,Moderate,1,Good,26,Good,1,Good,57,Moderate,16.5167,121.75,Philippines,Masaya Norte
Colombia,San Andres,97,Moderate,0,Good,27,Good,0,Good,97,Moderate,14.5739,121.0039,Philippines,Manila
Colombia,San Andres,97,Moderate,0,Good,27,Good,0,Good,97,Moderate,13.5961,124.0992,Philippines,San Andres
Colombia,San Andres,97,Moderate,0,Good,27,Good,0,Good,97,Moderate,13.3231,122.6761,Philippines,San Andres
United States of America,Beverly Hills,54,Moderate,1,Good,33,Good,1,Good,54,Moderate,34.0786,-118.4021,United States,Beverly Hills
United States of America,Beverly Hills,54,Moderate,1,Good,33,Good,1,Good,54,Moderate,42.522,-83.2423,United States,Beverly Hills
United States of America,Beverly Hills,54,Moderate,1,Good,33,Good,1,Good,54,Moderate,28.9176,-82.4542,United States,Beverly Hills
Brazil,Candeias,28,Good,0,Good,23,Good,0,Good,28,Good,-12.6678,-38.5508,Brazil,Candeias
Brazil,Candeias,28,Good,0,Good,23,Good,0,Good,28,Good,-20.7669,-45.2758,Brazil,Candeias
Morocco,Casablanca,37,Good,1,Good,37,Good,0,Good,32,Good,33.5333,-7.5833,Morocco,Casablanca
Morocco,Casablanca,37,Good,1,Good,37,Good,0,Good,32,Good,-33.3167,-71.4167,Chile,Casablanca
United States of America,Sterling,56,Moderate,1,Good,39,Good,1,Good,56,Moderate,39.0052,-77.405,United States,Loudoun County
United States of America,Sterling,56,Moderate,1,Good,39,Good,1,Good,56,Moderate,41.7996,-89.6956,United States,Sterling
United States of America,Sterling,56,Moderate,1,Good,39,Good,1,Good,56,Moderate,40.6205,-103.1925,United States,Sterling
United States of America,Great Falls,39,Good,1,Good,27,Good,1,Good,39,Good,47.5022,-111.2996,United States,Great Falls
United States of America,Great Falls,39,Good,1,Good,27,Good,1,Good,39,Good,39.011,-77.3013,United States,Reston
Japan,Ikeda,46,Good,1,Good,29,Good,6,Good,46,Good,34.8167,135.4333,Japan,Ikeda
Japan,Ikeda,46,Good,1,Good,29,Good,6,Good,46,Good,35.4423,136.573,Japan,Ikeda
Japan,Ikeda,46,Good,1,Good,29,Good,6,Good,46,Good,36.4212,137.8746,Japan,Ikeda
Guatemala,Jalapa,57,Moderate,1,Good,24,Good,0,Good,57,Moderate,14.6379,-89.9904,Guatemala,Municipio de Jalapa
Guatemala,Jalapa,57,Moderate,1,Good,24,Good,0,Good,57,Moderate,13.9222,-86.1253,Nicaragua,Jalapa
Guatemala,Jalapa,57,Moderate,1,Good,24,Good,0,Good,57,Moderate,17.7,-92.8,Mexico,Jalapa
United States of America,Pleasanton,54,Moderate,1,Good,28,Good,7,Good,54,Moderate,37.6663,-121.8805,United States,Pleasanton
United States of America,Pleasanton,54,Moderate,1,Good,28,Good,7,Good,54,Moderate,28.9642,-98.4957,United States,Pleasanton
United States of America,Oakville,82,Moderate,2,Good,41,Good,7,Good,82,Moderate,43.45,-79.6833,Canada,Oakville
United States of America,Oakville,82,Moderate,2,Good,41,Good,7,Good,82,Moderate,38.4479,-90.3199,United States,Saint Louis County
United States of America,Oakville,82,Moderate,2,Good,41,Good,7,Good,82,Moderate,41.5893,-73.0905,United States,Watertown
United States of America,Ogden,49,Good,1,Good,32,Good,4,Good,49,Good,41.2279,-111.9682,United States,Ogden
United States of America,Ogden,49,Good,1,Good,32,Good,4,Good,49,Good,43.1646,-77.822,United States,Village of Spencerport
United States of America,Ogden,49,Good,1,Good,32,Good,4,Good,49,Good,34.2656,-77.7966,United States,Ogden
Japan,Ono,81,Moderate,2,Good,24,Good,12,Good,81,Moderate,34.8497,134.9342,Japan,Ono
Japan,Ono,81,Moderate,2,Good,24,Good,12,Good,81,Moderate,35.9797,136.4875,Japan,Ono
Brazil,Batalha,22,Good,0,Good,22,Good,0,Good,14,Good,-4.0239,-42.0778,Brazil,Batalha
Brazil,Batalha,22,Good,0,Good,22,Good,0,Good,14,Good,-9.6778,-37.1247,Brazil,Batalha
Brazil,Batalha,22,Good,0,Good,22,Good,0,Good,14,Good,39.65,-8.8,Portugal,Batalha
United States of America,Bellingham,50,Good,2,Good,26,Good,7,Good,50,Good,48.7548,-122.469,United States,Bellingham
United States of America,Bellingham,50,Good,2,Good,26,Good,7,Good,50,Good,42.0777,-71.4741,United States,Bellingham
United States of America,Carmel,56,Moderate,1,Good,42,Good,1,Good,56,Moderate,39.965,-86.146,United States,Carmel
United States of America,Carmel,56,Moderate,1,Good,42,Good,1,Good,56,Moderate,41.3899,-73.7239,United States,Mahopac
United States of America,Dixon,44,Good,1,Good,28,Good,5,Good,44,Good,38.4469,-121.825,United States,Dixon
United States of America,Dixon,44,Good,1,Good,28,Good,5,Good,44,Good,41.8439,-89.4794,United States,Dixon
